Date,Price ($),Units Sold,Promo,Weekday,Competitor Price ($),Season,Time of Day,Revenue ($)
2023-01-13,33.41,851,No,Friday,33.82,Winter,Afternoon,28431.91
2023-01-13,43.41,1110,No,Friday,48.47,Winter,Afternoon,48185.1
2023-01-13,31.79,934,No,Friday,29.69,Winter,Evening,29691.86
2023-01-13,41.23,764,No,Friday,44.62,Winter,Night,31499.72
2023-01-13,37.25,771,No,Friday,28.99,Winter,Night,28719.75
2023-01-13,42.64,1086,Yes,Friday,48.03,Winter,Evening,46307.04
2023-01-13,35.3,610,No,Friday,20.34,Winter,Evening,21533.0
2023-01-13,27.27,1034,No,Friday,21.71,Winter,Morning,28197.18
2023-01-13,30.92,974,No,Friday,31.79,Winter,Morning,30116.08
2023-01-14,33.1,1218,No,Saturday,38.67,Winter,Evening,40315.8
2023-01-14,43.48,1316,Yes,Saturday,36.13,Winter,Evening,57219.68
2023-01-14,48.99,1041,No,Saturday,53.62,Winter,Evening,50998.59
2023-01-14,44.5,974,No,Saturday,53.45,Winter,Afternoon,43343.0
2023-01-14,40.07,815,No,Saturday,47.72,Winter,Evening,32657.05
2023-01-14,43.07,1173,Yes,Saturday,36.9,Winter,Afternoon,50521.11
2023-01-14,27.27,1692,Yes,Saturday,35.99,Winter,Afternoon,46140.84
2023-01-14,36.42,1154,Yes,Saturday,32.65,Winter,Afternoon,42028.68
2023-01-14,31.76,891,No,Saturday,23.28,Winter,Night,28298.16
2023-01-14,32.83,1358,Yes,Saturday,36.95,Winter,Morning,44583.14
2023-01-14,31.47,939,No,Saturday,34.0,Winter,Afternoon,29550.33
2023-01-14,43.05,1059,Yes,Saturday,47.96,Winter,Afternoon,45589.95
2023-01-14,36.15,1387,No,Saturday,43.42,Winter,Evening,50140.05
2023-01-14,41.25,1090,No,Saturday,49.23,Winter,Evening,44962.5
2023-01-14,38.59,1026,No,Saturday,46.11,Winter,Evening,39593.34
2023-01-14,44.83,1152,Yes,Saturday,45.99,Winter,Night,51644.16
2023-01-14,50.39,786,No,Saturday,44.37,Winter,Night,39606.54
2023-01-14,41.7,806,No,Saturday,39.94,Winter,Evening,33610.2
2023-01-14,27.39,831,No,Saturday,18.83,Winter,Evening,22761.09
2023-01-14,26.43,1048,No,Saturday,24.22,Winter,Morning,27698.64
2023-01-14,36.32,1170,No,Saturday,40.2,Winter,Evening,42494.4
2023-01-14,36.21,825,No,Saturday,35.56,Winter,Morning,29873.25
2023-01-14,49.13,1018,Yes,Saturday,51.05,Winter,Morning,50014.34
2023-01-14,42.91,797,No,Saturday,39.15,Winter,Afternoon,34199.27
2023-01-14,39.93,1330,Yes,Saturday,40.29,Winter,Evening,53106.9
2023-01-14,34.49,973,Yes,Saturday,30.7,Winter,Morning,33558.77
2023-01-14,44.02,919,No,Saturday,46.64,Winter,Evening,40454.38
2023-01-14,32.24,1473,Yes,Saturday,27.4,Winter,Afternoon,47489.52
2023-01-15,31.82,1154,No,Sunday,31.22,Winter,Afternoon,36720.28
2023-01-15,35.03,915,No,Sunday,38.83,Winter,Afternoon,32052.45
2023-01-15,29.55,1262,No,Sunday,33.87,Winter,Evening,37292.1
2023-01-15,54.09,604,No,Sunday,50.79,Winter,Afternoon,32670.36
2023-01-15,34.8,813,No,Sunday,27.21,Winter,Afternoon,28292.4
2023-01-15,34.02,1516,No,Sunday,35.25,Winter,Afternoon,51574.32
2023-01-15,49.03,619,No,Sunday,50.6,Winter,Afternoon,30349.57
2023-01-15,46.89,801,No,Sunday,46.97,Winter,Afternoon,37558.89
2023-01-15,35.45,1297,No,Sunday,39.96,Winter,Afternoon,45978.65
2023-01-15,39.2,1055,No,Sunday,44.0,Winter,Evening,41356.0
2023-01-15,44.5,1163,Yes,Sunday,55.33,Winter,Evening,51753.5
2023-01-15,40.15,1065,No,Sunday,42.03,Winter,Evening,42759.75
2023-01-15,36.1,848,No,Sunday,34.89,Winter,Afternoon,30612.8
2023-01-15,43.88,1388,Yes,Sunday,46.37,Winter,Evening,60905.44
2023-01-15,38.38,1251,No,Sunday,33.77,Winter,Afternoon,48013.38
2023-01-15,41.42,707,No,Sunday,39.33,Winter,Evening,29283.94
2023-01-15,34.18,1044,No,Sunday,25.67,Winter,Evening,35683.92
2023-01-15,29.57,1311,No,Sunday,27.07,Winter,Afternoon,38766.27
2023-01-15,31.16,1162,No,Sunday,36.92,Winter,Morning,36207.92
2023-01-15,36.24,1214,Yes,Sunday,40.59,Winter,Afternoon,43995.36
2023-01-15,38.3,981,No,Sunday,44.2,Winter,Afternoon,37572.3
2023-01-15,31.53,818,No,Sunday,30.03,Winter,Night,25791.54
2023-01-16,38.74,731,No,Monday,35.27,Winter,Night,28318.94
2023-01-16,40.94,667,No,Monday,25.54,Winter,Afternoon,27306.98
2023-01-16,33.27,1308,No,Monday,31.05,Winter,Evening,43517.16
2023-01-16,39.47,699,No,Monday,37.95,Winter,Night,27589.53
2023-01-16,42.57,956,No,Monday,49.06,Winter,Evening,40696.92
2023-01-16,35.55,660,No,Monday,26.43,Winter,Afternoon,23463.0
2023-01-16,37.79,978,Yes,Monday,37.11,Winter,Evening,36958.62
2023-01-16,37.54,1326,No,Monday,47.08,Winter,Afternoon,49778.04
2023-01-16,37.56,888,No,Monday,44.47,Winter,Evening,33353.28
2023-01-16,33.68,1022,Yes,Monday,26.05,Winter,Morning,34420.96
2023-01-16,36.07,1251,No,Monday,37.22,Winter,Afternoon,45123.57
2023-01-16,42.34,678,No,Monday,40.54,Winter,Afternoon,28706.52
2023-01-16,34.68,968,No,Monday,27.45,Winter,Evening,33570.24
2023-01-16,39.43,865,Yes,Monday,41.96,Winter,Morning,34106.95
2023-01-16,40.69,862,No,Monday,43.69,Winter,Afternoon,35074.78
2023-01-16,35.05,999,Yes,Monday,29.03,Winter,Evening,35014.95
2023-01-16,31.02,1182,No,Monday,27.6,Winter,Morning,36665.64
2023-01-16,38.23,992,No,Monday,35.37,Winter,Morning,37924.16
2023-01-16,37.41,1085,No,Monday,37.54,Winter,Evening,40589.85
2023-01-16,49.57,350,No,Monday,47.09,Winter,Morning,17349.5
2023-01-16,48.58,603,No,Monday,38.84,Winter,Evening,29293.74
2023-01-16,36.94,747,No,Monday,36.86,Winter,Afternoon,27594.18
2023-01-16,39.62,807,Yes,Monday,30.47,Winter,Afternoon,31973.34
2023-01-16,28.01,949,No,Monday,25.6,Winter,Afternoon,26581.49
2023-01-16,34.23,709,No,Monday,33.83,Winter,Evening,24269.07
2023-01-16,32.71,971,No,Monday,34.94,Winter,Afternoon,31761.41
2023-01-16,36.23,884,No,Monday,37.99,Winter,Night,32027.32
2023-01-16,51.79,337,No,Monday,42.32,Winter,Morning,17453.23
2023-01-16,28.54,981,No,Monday,26.67,Winter,Evening,27997.74
2023-01-16,42.55,896,Yes,Monday,37.89,Winter,Night,38124.8
2023-01-16,38.0,630,No,Monday,27.45,Winter,Night,23940.0
2023-01-17,43.57,894,Yes,Tuesday,43.34,Winter,Evening,38951.58
2023-01-17,30.22,1039,No,Tuesday,31.71,Winter,Morning,31398.58
2023-01-17,30.79,1333,No,Tuesday,34.57,Winter,Afternoon,41043.07
2023-01-17,36.7,547,No,Tuesday,36.24,Winter,Afternoon,20074.9
2023-01-17,36.83,809,Yes,Tuesday,31.98,Winter,Afternoon,29795.47
2023-01-17,45.64,851,No,Tuesday,53.71,Winter,Evening,38839.64
2023-01-17,36.84,744,No,Tuesday,33.76,Winter,Night,27408.96
2023-01-17,41.64,697,No,Tuesday,38.81,Winter,Afternoon,29023.08
2023-01-17,43.86,763,Yes,Tuesday,29.35,Winter,Afternoon,33465.18
2023-01-17,38.08,907,No,Tuesday,37.84,Winter,Night,34538.56
2023-01-17,23.69,878,No,Tuesday,24.91,Winter,Morning,20799.82
2023-01-17,41.51,745,Yes,Tuesday,39.75,Winter,Night,30924.95
2023-01-17,33.23,931,No,Tuesday,27.5,Winter,Afternoon,30937.13
2023-01-17,35.94,698,No,Tuesday,28.31,Winter,Afternoon,25086.12
2023-01-17,39.43,718,No,Tuesday,40.28,Winter,Afternoon,28310.74
2023-01-17,45.11,483,No,Tuesday,39.56,Winter,Evening,21788.13
2023-01-17,38.07,685,No,Tuesday,27.31,Winter,Morning,26077.95
2023-01-17,37.31,962,No,Tuesday,37.0,Winter,Evening,35892.22
2023-01-17,44.73,861,Yes,Tuesday,44.41,Winter,Evening,38512.53
2023-01-17,41.07,877,No,Tuesday,40.07,Winter,Afternoon,36018.39
2023-01-17,33.17,995,No,Tuesday,25.04,Winter,Morning,33004.15
2023-01-17,40.36,594,No,Tuesday,45.85,Winter,Afternoon,23973.84
2023-01-17,41.96,789,No,Tuesday,37.34,Winter,Evening,33106.44
2023-01-17,38.06,698,No,Tuesday,42.02,Winter,Afternoon,26565.88
2023-01-17,35.84,827,No,Tuesday,35.08,Winter,Night,29639.68
2023-01-17,42.72,391,No,Tuesday,51.46,Winter,Evening,16703.52
2023-01-17,29.5,1194,Yes,Tuesday,28.78,Winter,Afternoon,35223.0
2023-01-17,38.18,581,No,Tuesday,32.73,Winter,Morning,22182.58
2023-01-17,29.72,981,No,Tuesday,34.04,Winter,Afternoon,29155.32
2023-01-17,32.09,1285,Yes,Tuesday,35.43,Winter,Afternoon,41235.65
2023-01-18,33.43,818,No,Wednesday,37.16,Winter,Morning,27345.74
2023-01-18,37.49,825,No,Wednesday,32.16,Winter,Morning,30929.25
2023-01-18,43.65,673,No,Wednesday,37.03,Winter,Morning,29376.45
2023-01-18,41.7,862,No,Wednesday,38.73,Winter,Evening,35945.4
2023-01-18,40.47,944,No,Wednesday,41.95,Winter,Morning,38203.68
2023-01-18,32.48,1135,No,Wednesday,36.0,Winter,Morning,36864.8
2023-01-18,44.74,414,No,Wednesday,46.61,Winter,Morning,18522.36
2023-01-18,36.77,1025,No,Wednesday,43.61,Winter,Afternoon,37689.25
2023-01-18,42.71,597,No,Wednesday,49.07,Winter,Evening,25497.87
2023-01-18,40.65,666,No,Wednesday,38.14,Winter,Night,27072.9
2023-01-18,39.72,1372,Yes,Wednesday,49.2,Winter,Evening,54495.84
2023-01-18,42.2,614,No,Wednesday,36.94,Winter,Morning,25910.8
2023-01-18,39.2,930,No,Wednesday,37.4,Winter,Evening,36456.0
2023-01-18,31.87,891,No,Wednesday,36.19,Winter,Morning,28396.17
2023-01-18,46.07,1280,Yes,Wednesday,52.4,Winter,Morning,58969.6
2023-01-18,45.41,683,No,Wednesday,42.07,Winter,Afternoon,31015.03
2023-01-18,35.08,247,No,Wednesday,31.25,Winter,Evening,8664.76
2023-01-18,38.78,1214,Yes,Wednesday,33.26,Winter,Evening,47078.92
2023-01-18,39.12,754,No,Wednesday,43.45,Winter,Morning,29496.48
2023-01-18,30.17,1181,Yes,Wednesday,29.63,Winter,Morning,35630.77
2023-01-18,36.73,1181,Yes,Wednesday,33.79,Winter,Morning,43378.13
2023-01-18,50.82,742,Yes,Wednesday,48.12,Winter,Evening,37708.44
2023-01-18,36.97,900,No,Wednesday,45.3,Winter,Evening,33273.0
2023-01-18,27.57,1105,No,Wednesday,25.56,Winter,Evening,30464.85
2023-01-18,48.59,346,No,Wednesday,52.59,Winter,Night,16812.14
2023-01-19,40.98,706,No,Thursday,39.75,Winter,Morning,28931.88
2023-01-19,42.67,667,No,Thursday,45.29,Winter,Night,28460.89
2023-01-19,38.35,701,No,Thursday,35.03,Winter,Morning,26883.35
2023-01-19,39.64,1388,Yes,Thursday,40.3,Winter,Morning,55020.32
2023-01-19,37.64,1304,No,Thursday,35.92,Winter,Morning,49082.56
2023-01-19,33.62,1372,No,Thursday,39.28,Winter,Afternoon,46126.64
2023-01-19,43.91,590,Yes,Thursday,40.33,Winter,Morning,25906.9
2023-01-19,32.24,923,Yes,Thursday,37.55,Winter,Afternoon,29757.52
2023-01-19,30.43,648,No,Thursday,20.64,Winter,Afternoon,19718.64
2023-01-19,49.15,432,No,Thursday,45.57,Winter,Afternoon,21232.8
2023-01-19,47.49,944,No,Thursday,49.06,Winter,Morning,44830.56
2023-01-19,46.6,1096,Yes,Thursday,44.89,Winter,Afternoon,51073.6
2023-01-19,40.38,787,No,Thursday,38.32,Winter,Evening,31779.06
2023-01-19,34.07,726,No,Thursday,31.18,Winter,Evening,24734.82
2023-01-19,28.96,1176,No,Thursday,32.56,Winter,Morning,34056.96
2023-01-19,40.66,1042,No,Thursday,35.23,Winter,Evening,42367.72
2023-01-19,36.37,974,No,Thursday,32.39,Winter,Evening,35424.38
2023-01-19,47.14,944,Yes,Thursday,40.07,Winter,Night,44500.16
2023-01-19,38.13,1420,Yes,Thursday,38.66,Winter,Afternoon,54144.6
2023-01-19,41.2,691,No,Thursday,38.37,Winter,Morning,28469.2
2023-01-19,38.19,996,No,Thursday,36.72,Winter,Night,38037.24
2023-01-19,35.3,958,No,Thursday,36.94,Winter,Afternoon,33817.4
2023-01-19,33.57,951,Yes,Thursday,24.67,Winter,Evening,31925.07
2023-01-19,30.29,1094,Yes,Thursday,24.84,Winter,Evening,33137.26
2023-01-19,43.37,466,No,Thursday,48.96,Winter,Evening,20210.42
2023-01-19,34.3,1028,No,Thursday,33.23,Winter,Evening,35260.4
2023-01-19,42.21,636,Yes,Thursday,37.84,Winter,Afternoon,26845.56
2023-01-19,44.29,941,No,Thursday,39.21,Winter,Evening,41676.89
2023-01-19,33.77,848,No,Thursday,30.23,Winter,Evening,28636.96
2023-01-20,25.26,1260,No,Friday,22.96,Winter,Evening,31827.6
2023-01-20,33.42,674,No,Friday,29.44,Winter,Afternoon,22525.08
2023-01-20,37.96,1245,Yes,Friday,41.17,Winter,Night,47260.2
2023-01-20,43.88,961,No,Friday,38.47,Winter,Evening,42168.68
2023-01-20,38.51,672,No,Friday,38.25,Winter,Night,25878.72
2023-01-20,39.28,924,No,Friday,28.46,Winter,Afternoon,36294.72
2023-01-20,31.85,1091,No,Friday,39.66,Winter,Afternoon,34748.35
2023-01-20,34.1,997,No,Friday,35.49,Winter,Morning,33997.7
2023-01-20,40.65,959,No,Friday,32.77,Winter,Evening,38983.35
2023-01-20,38.89,1060,No,Friday,30.86,Winter,Night,41223.4
2023-01-20,38.06,662,No,Friday,40.89,Winter,Night,25195.72
2023-01-20,28.45,1555,Yes,Friday,36.38,Winter,Afternoon,44239.75
2023-01-20,32.74,870,No,Friday,25.08,Winter,Morning,28483.8
2023-01-20,38.94,852,No,Friday,43.17,Winter,Morning,33176.88
2023-01-20,35.63,845,No,Friday,38.48,Winter,Afternoon,30107.35
2023-01-20,36.8,957,No,Friday,37.19,Winter,Morning,35217.6
2023-01-20,34.98,1076,Yes,Friday,34.39,Winter,Afternoon,37638.48
2023-01-20,30.57,863,No,Friday,27.99,Winter,Evening,26381.91
2023-01-20,28.84,1406,No,Friday,33.32,Winter,Afternoon,40549.04
2023-01-20,37.12,633,No,Friday,40.6,Winter,Morning,23496.96
2023-01-20,36.2,722,Yes,Friday,22.43,Winter,Night,26136.4
2023-01-20,35.46,1340,No,Friday,32.42,Winter,Morning,47516.4
2023-01-20,38.32,798,No,Friday,37.78,Winter,Evening,30579.36
2023-01-20,36.41,1058,Yes,Friday,37.0,Winter,Evening,38521.78
2023-01-20,34.24,642,No,Friday,28.35,Winter,Afternoon,21982.08
2023-01-20,38.39,1093,No,Friday,39.82,Winter,Morning,41960.27
2023-01-20,35.01,983,Yes,Friday,27.68,Winter,Afternoon,34414.83
2023-01-20,35.72,1013,No,Friday,32.01,Winter,Morning,36184.36
2023-01-20,38.67,1063,Yes,Friday,34.69,Winter,Evening,41106.21
2023-01-20,54.5,604,Yes,Friday,51.33,Winter,Afternoon,32918.0
2023-01-21,38.01,1108,No,Saturday,30.97,Winter,Afternoon,42115.08
2023-01-21,51.0,921,No,Saturday,53.05,Winter,Evening,46971.0
2023-01-21,35.61,905,No,Saturday,41.56,Winter,Morning,32227.05
2023-01-21,39.16,1177,No,Saturday,40.64,Winter,Morning,46091.32
2023-01-21,34.19,751,No,Saturday,26.34,Winter,Morning,25676.69
2023-01-21,38.91,742,No,Saturday,38.83,Winter,Evening,28871.22
2023-01-21,43.07,1110,No,Saturday,46.99,Winter,Morning,47807.7
2023-01-21,39.49,1056,No,Saturday,36.95,Winter,Afternoon,41701.44
2023-01-21,36.25,1249,No,Saturday,31.32,Winter,Morning,45276.25
2023-01-21,44.14,1209,Yes,Saturday,40.33,Winter,Night,53365.26
2023-01-21,36.99,1294,No,Saturday,41.59,Winter,Evening,47865.06
2023-01-21,38.94,814,No,Saturday,34.33,Winter,Evening,31697.16
2023-01-21,35.68,1253,No,Saturday,33.81,Winter,Evening,44707.04
2023-01-21,41.58,1278,Yes,Saturday,44.81,Winter,Morning,53139.24
2023-01-21,38.83,703,No,Saturday,40.35,Winter,Evening,27297.49
2023-01-21,36.88,1095,No,Saturday,41.54,Winter,Evening,40383.6
2023-01-21,45.49,1117,No,Saturday,52.35,Winter,Afternoon,50812.33
2023-01-21,42.62,1316,Yes,Saturday,44.15,Winter,Morning,56087.92
2023-01-21,38.33,1131,No,Saturday,36.71,Winter,Afternoon,43351.23
2023-01-21,52.9,1188,Yes,Saturday,55.45,Winter,Evening,62845.2
2023-01-21,41.37,1146,Yes,Saturday,48.99,Winter,Evening,47410.02
2023-01-21,44.09,1235,Yes,Saturday,44.32,Winter,Evening,54451.15
2023-01-21,39.9,1194,No,Saturday,39.99,Winter,Afternoon,47640.6
2023-01-21,40.58,1231,No,Saturday,44.96,Winter,Afternoon,49953.98
2023-01-21,45.52,619,No,Saturday,49.87,Winter,Morning,28176.88
2023-01-21,41.09,1047,No,Saturday,39.01,Winter,Afternoon,43021.23
2023-01-21,36.47,1260,Yes,Saturday,29.77,Winter,Afternoon,45952.2
2023-01-22,25.89,1266,No,Sunday,20.61,Winter,Afternoon,32776.74
2023-01-22,38.35,985,No,Sunday,39.89,Winter,Afternoon,37774.75
2023-01-22,51.6,708,No,Sunday,43.64,Winter,Night,36532.8
2023-01-22,31.96,1027,No,Sunday,24.44,Winter,Night,32822.92
2023-01-22,38.16,1491,Yes,Sunday,36.2,Winter,Evening,56896.56
2023-01-22,39.23,1544,Yes,Sunday,42.05,Winter,Evening,60571.12
2023-01-22,43.75,881,No,Sunday,40.2,Winter,Afternoon,38543.75
2023-01-22,38.69,695,No,Sunday,34.25,Winter,Night,26889.55
2023-01-22,41.72,993,No,Sunday,41.79,Winter,Evening,41427.96
2023-01-22,31.8,1205,No,Sunday,32.74,Winter,Evening,38319.0
2023-01-22,27.89,1229,No,Sunday,30.2,Winter,Night,34276.81
2023-01-22,25.44,1132,No,Sunday,18.55,Winter,Afternoon,28798.08
2023-01-22,31.05,1236,Yes,Sunday,29.25,Winter,Morning,38377.8
2023-01-22,26.77,1409,No,Sunday,27.21,Winter,Night,37718.93
2023-01-22,41.89,1296,Yes,Sunday,49.16,Winter,Evening,54289.44
2023-01-22,34.87,1120,No,Sunday,25.23,Winter,Night,39054.4
2023-01-22,43.57,798,No,Sunday,37.69,Winter,Morning,34768.86
2023-01-22,30.47,1005,No,Sunday,41.27,Winter,Afternoon,30622.35
2023-01-22,43.2,989,No,Sunday,49.99,Winter,Afternoon,42724.8
2023-01-22,51.08,265,No,Sunday,45.93,Winter,Evening,13536.2
2023-01-22,38.53,648,No,Sunday,40.82,Winter,Evening,24967.44
2023-01-22,43.88,1106,No,Sunday,40.3,Winter,Morning,48531.28
2023-01-22,41.91,828,No,Sunday,36.8,Winter,Morning,34701.48
2023-01-22,31.44,1132,No,Sunday,30.43,Winter,Morning,35590.08
2023-01-22,32.03,1316,No,Sunday,38.45,Winter,Morning,42151.48
2023-01-22,45.19,1333,Yes,Sunday,42.98,Winter,Afternoon,60238.27
2023-01-22,33.47,1196,No,Sunday,36.01,Winter,Night,40030.12
2023-01-22,35.28,1767,Yes,Sunday,40.56,Winter,Morning,62339.76
2023-01-22,31.77,1445,Yes,Sunday,23.96,Winter,Morning,45907.65
2023-01-22,29.37,1139,No,Sunday,23.08,Winter,Afternoon,33452.43
2023-01-22,29.77,1187,No,Sunday,35.07,Winter,Afternoon,35336.99
2023-01-23,37.24,1019,No,Monday,43.44,Winter,Morning,37947.56
2023-01-23,30.41,729,No,Monday,34.35,Winter,Afternoon,22168.89
2023-01-23,33.99,1090,No,Monday,30.03,Winter,Afternoon,37049.1
2023-01-23,32.94,1218,Yes,Monday,23.31,Winter,Afternoon,40120.92
2023-01-23,29.66,1108,No,Monday,23.23,Winter,Afternoon,32863.28
2023-01-23,36.79,1091,No,Monday,35.29,Winter,Night,40137.89
2023-01-23,33.03,717,No,Monday,28.24,Winter,Evening,23682.51
2023-01-23,29.33,926,No,Monday,19.92,Winter,Morning,27159.58
2023-01-23,43.56,809,No,Monday,45.41,Winter,Morning,35240.04
2023-01-23,31.88,1123,No,Monday,24.87,Winter,Afternoon,35801.24
2023-01-23,29.86,1253,Yes,Monday,18.58,Winter,Morning,37414.58
2023-01-23,45.39,886,No,Monday,44.22,Winter,Morning,40215.54
2023-01-23,34.89,1467,Yes,Monday,39.03,Winter,Evening,51183.63
2023-01-23,45.25,665,No,Monday,39.81,Winter,Afternoon,30091.25
2023-01-23,37.89,709,No,Monday,36.03,Winter,Afternoon,26864.01
2023-01-23,38.14,902,No,Monday,41.39,Winter,Morning,34402.28
2023-01-23,34.28,1005,No,Monday,29.5,Winter,Evening,34451.4
2023-01-23,39.07,1004,No,Monday,29.61,Winter,Evening,39226.28
2023-01-23,36.67,648,No,Monday,38.87,Winter,Evening,23762.16
2023-01-23,35.77,718,No,Monday,27.13,Winter,Afternoon,25682.86
2023-01-23,28.72,717,No,Monday,27.96,Winter,Evening,20592.24
2023-01-24,46.41,820,No,Tuesday,48.44,Winter,Afternoon,38056.2
2023-01-24,41.62,619,No,Tuesday,34.2,Winter,Afternoon,25762.78
2023-01-24,45.5,689,No,Tuesday,43.61,Winter,Morning,31349.5
2023-01-24,33.62,839,No,Tuesday,35.81,Winter,Evening,28207.18
2023-01-24,40.53,1089,No,Tuesday,44.05,Winter,Afternoon,44137.17
2023-01-24,39.98,951,No,Tuesday,38.53,Winter,Afternoon,38020.98
2023-01-24,47.52,741,No,Tuesday,40.11,Winter,Afternoon,35212.32
2023-01-24,32.84,1126,No,Tuesday,41.56,Winter,Morning,36977.84
2023-01-24,28.25,1258,Yes,Tuesday,21.49,Winter,Morning,35538.5
2023-01-24,30.78,999,No,Tuesday,31.53,Winter,Night,30749.22
2023-01-24,44.54,902,No,Tuesday,34.76,Winter,Morning,40175.08
2023-01-24,38.08,773,No,Tuesday,37.36,Winter,Evening,29435.84
2023-01-24,40.9,1065,Yes,Tuesday,34.21,Winter,Morning,43558.5
2023-01-24,36.67,853,No,Tuesday,32.66,Winter,Evening,31279.51
2023-01-24,32.25,868,Yes,Tuesday,28.98,Winter,Evening,27993.0
2023-01-24,24.69,1004,No,Tuesday,18.27,Winter,Morning,24788.76
2023-01-24,35.09,1423,Yes,Tuesday,37.48,Winter,Morning,49933.07
2023-01-24,29.15,651,No,Tuesday,29.44,Winter,Evening,18976.65
2023-01-24,40.69,1187,Yes,Tuesday,35.43,Winter,Night,48299.03
2023-01-25,25.42,1318,Yes,Wednesday,26.56,Winter,Afternoon,33503.56
2023-01-25,53.26,461,No,Wednesday,52.77,Winter,Afternoon,24552.86
2023-01-25,33.38,693,No,Wednesday,29.48,Winter,Morning,23132.34
2023-01-25,30.9,937,No,Wednesday,34.13,Winter,Evening,28953.3
2023-01-25,44.7,578,No,Wednesday,52.27,Winter,Night,25836.6
2023-01-25,32.74,1152,No,Wednesday,33.68,Winter,Morning,37716.48
2023-01-25,38.79,1251,Yes,Wednesday,41.84,Winter,Evening,48526.29
2023-01-25,37.06,879,No,Wednesday,42.44,Winter,Afternoon,32575.74
2023-01-25,42.58,287,No,Wednesday,37.93,Winter,Night,12220.46
2023-01-25,40.15,598,No,Wednesday,36.04,Winter,Afternoon,24009.7
2023-01-25,38.94,564,No,Wednesday,40.21,Winter,Afternoon,21962.16
2023-01-25,33.01,1002,No,Wednesday,38.75,Winter,Night,33076.02
2023-01-25,36.64,718,No,Wednesday,27.64,Winter,Afternoon,26307.52
2023-01-25,51.95,756,No,Wednesday,52.8,Winter,Afternoon,39274.2
2023-01-25,38.16,823,No,Wednesday,28.16,Winter,Night,31405.68
2023-01-25,28.18,1191,No,Wednesday,30.25,Winter,Morning,33562.38
2023-01-25,42.74,755,No,Wednesday,37.66,Winter,Evening,32268.7
2023-01-25,41.81,701,No,Wednesday,44.75,Winter,Morning,29308.81
2023-01-25,35.71,1080,No,Wednesday,41.22,Winter,Evening,38566.8
2023-01-25,40.51,699,No,Wednesday,42.8,Winter,Morning,28316.49
2023-01-25,34.08,1050,No,Wednesday,24.67,Winter,Morning,35784.0
2023-01-25,38.37,897,No,Wednesday,34.16,Winter,Morning,34417.89
2023-01-25,40.4,842,No,Wednesday,44.29,Winter,Afternoon,34016.8
2023-01-25,29.61,1202,No,Wednesday,26.27,Winter,Morning,35591.22
2023-01-25,35.44,1380,Yes,Wednesday,48.46,Winter,Evening,48907.2
2023-01-25,33.11,1229,Yes,Wednesday,32.7,Winter,Afternoon,40692.19
2023-01-25,43.48,723,No,Wednesday,47.51,Winter,Evening,31436.04
2023-01-25,34.12,599,No,Wednesday,22.85,Winter,Afternoon,20437.88
2023-01-25,41.08,887,No,Wednesday,42.06,Winter,Evening,36437.96
2023-01-25,43.29,926,No,Wednesday,56.25,Winter,Afternoon,40086.54
2023-01-25,37.72,909,No,Wednesday,39.65,Winter,Night,34287.48
2023-01-25,39.59,697,No,Wednesday,37.31,Winter,Night,27594.23
2023-01-25,36.54,1089,No,Wednesday,36.26,Winter,Afternoon,39792.06
2023-01-25,39.07,908,No,Wednesday,43.85,Winter,Afternoon,35475.56
2023-01-25,38.47,1017,No,Wednesday,35.96,Winter,Afternoon,39123.99
2023-01-25,39.4,1127,No,Wednesday,42.3,Winter,Afternoon,44403.8
2023-01-25,33.27,868,No,Wednesday,41.6,Winter,Afternoon,28878.36
2023-01-25,35.3,1263,Yes,Wednesday,41.3,Winter,Morning,44583.9
2023-01-26,38.0,501,No,Thursday,34.04,Winter,Afternoon,19038.0
2023-01-26,37.9,773,No,Thursday,37.0,Winter,Morning,29296.7
2023-01-26,33.3,1415,Yes,Thursday,46.76,Winter,Afternoon,47119.5
2023-01-26,39.43,651,No,Thursday,47.17,Winter,Afternoon,25668.93
2023-01-26,37.88,548,No,Thursday,39.55,Winter,Afternoon,20758.24
2023-01-26,27.41,915,No,Thursday,23.43,Winter,Evening,25080.15
2023-01-26,35.67,1070,No,Thursday,31.57,Winter,Afternoon,38166.9
2023-01-26,43.66,993,Yes,Thursday,41.64,Winter,Morning,43354.38
2023-01-26,43.65,625,No,Thursday,38.35,Winter,Morning,27281.25
2023-01-26,49.76,795,No,Thursday,51.9,Winter,Morning,39559.2
2023-01-26,43.44,949,No,Thursday,44.04,Winter,Evening,41224.56
2023-01-26,38.02,972,No,Thursday,45.97,Winter,Afternoon,36955.44
2023-01-26,35.22,922,No,Thursday,38.75,Winter,Night,32472.84
2023-01-26,43.4,880,No,Thursday,40.39,Winter,Afternoon,38192.0
